id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2Cx7imVLJwcFdk0fKqqASJ,"ジャングルジム (French version ""L'ecrivain"") - French Version ""L'ecrivain""",5,277200,0,['Mayumi Itsuwa'],['2nVXKyk0tpwNNdD8BBcqvH'],1974,0.221,0.286,10,-14.753,1,0.0295,0.806,1.13e-05,0.104,0.253,171.573,3
7m5Y6BtOjBVqKftOAY7B8r,Playboy,37,187723,0,['Norm Ender'],['3S6gaE89XewFAvZqsMuJDJ'],2007,0.886,0.653,9,-9.879,0,0.0862,0.261,0.0,0.102,0.294,100.998,4
4twkEdE7PwL5AIhNvZg4iQ,Surungo No Campo Fundo,27,169507,0,['Oswaldir & Carlos Magrão'],['4DUiNYD0iZD03kc5iTllEx'],1993-01-15,0.737,0.688,6,-10.492,1,0.133,0.623,0.0,0.062,0.967,94.713,4
0Rdj06u353rOBDMHnDMdyz,Händerna,24,179333,0,['Gyllene Tider'],['0FINyNBXqnTlRC4dvpSeSb'],1982-08-26,0.449,0.966,5,-5.493,1,0.0681,0.127,2.36e-05,0.0464,0.261,148.007,4
61E6sQsTB3NqCpCqbDYOJY,Dailling a Prayer,11,233493,0,['Straitjacket Fits'],['4EnBjY8cxqXgjAfP640aqh'],1990,0.321,0.673,11,-11.983,0,0.0355,0.00616,0.00167,0.109,0.382,113.859,4
27lYm4Y3D9WPlEFcVz4Z40,Chapter 187.2 & Chapter 188 & Chapter 189.1 - Doktor Murek zredukowany,0,136926,0,['Tadeusz Dolega Mostowicz'],['4eeMulNeqpZGBxybCxZOdC'],1936-11-27,0.708,0.256,1,-22.212,1,0.952,0.556,0.0,0.187,0.722,111.264,5
1Ow1uuLwjEKYWytFKukk07,Asbah Andy Elaan Bondokeya,20,349840,0,['Umm Kulthum'],['52lsD82iOqGtyfEMqWgk4f'],1961-01-01,0.409,0.186,0,-13.739,0,0.0379,0.931,1.15e-05,0.0898,0.358,119.177,4
1E9hnyjlilLVj2BBfErffP,"Bernabe, La Fiera - Remasterizado",0,169000,0,"['Francisco Canaro', 'Ernesto Fama']","['2maQMqxNnlRrBrS1oAsrX9', '0nRShN4m4GvQv1O4igorb6']",1932-12-26,0.786,0.225,7,-6.937,1,0.073,0.959,0.227,0.042,0.834,128.453,4
0eQZk3QBFs27tRv2r46QiS,091 - Labyrinth der Götter - Teil 25,42,89587,0,['Die drei ???'],['3meJIgRw7YleJrmbpbJK6S'],2000-08-14,0.7,0.317,8,-13.779,1,0.69,0.267,0.0,0.457,0.778,86.615,4
2yk2npqf03BSgaGTxUpqcm,Braunes Mädel von der Puszta,0,137677,0,"['Emmerich Kálmán', 'Vienna Volksoper Orchestra', 'Josef Drexler']","['4raX5tsCEWJkpseoWkjv2R', '058Y9LnHNkJEnH36W12Bwl', '0FHfOrfJKt68qWt8H1fyzd']",1959,0.545,0.31,7,-18.785,0,0.0519,0.878,0.00115,0.363,0.708,115.322,4
25PmGrXaD8YCJYEPf13fVI,Who's Sorry Now,6,144133,0,['Benny Carter'],['5dlCVmfRbWVGOJYHzGyk32'],1958-11-02,0.625,0.322,7,-14.974,1,0.0489,0.588,0.0947,0.112,0.898,123.168,4
0LpghUg5iN7tNPOYCfc72W,A Sleeping Bee,22,328507,0,['Bill Evans'],['4jXfFzeP66Zy67HM2mvIIF'],1964,0.445,0.244,1,-21.156,1,0.0346,0.706,0.869,0.0681,0.248,104.284,3
7IDKVFjAn4SQj2JtBAVtR5,Kapitel 159 - Der Page und die Herzogin,1,129947,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.754,0.163,9,-23.388,0,0.875,0.325,0.0,0.083,0.241,106.309,4
20doccu2qgomKz5RPIlKzw,Kino Úsmev,13,237800,0,['Miro Žbirka'],['38vf1Wys8uNYdbZQwtGpmr'],1982-01-01,0.314,0.809,2,-6.31,1,0.0716,0.0141,0.00151,0.343,0.59,142.794,4
6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,76,219692,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2017-03-18,0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,4
4TrlSIsOX8fzB6V11Jc8Ei,Bibi Blocksberg Lied,29,88874,0,['Bibi Blocksberg'],['3t2iKODSDyzoDJw7AsD99u'],1983,0.704,0.684,10,-12.502,1,0.0817,0.146,0.0,0.424,0.712,134.507,4
5Rlfz7B1ETypsEAj70yRRR,Mírame De Frente,21,269236,0,['Ray Barretto'],['2h4ndKS2vRWeFLpq8ARu0D'],1968-12-31,0.663,0.218,11,-19.562,0,0.0581,0.678,0.0457,0.0608,0.883,97.505,4
1CmgjvP5Vx0E3dxKWr2BN7,La Casa por la Ventana,30,261827,0,['Joaquín Sabina'],['4aeIWo5CMF1uRmqgJdwkZW'],1994-06-01,0.754,0.722,0,-5.218,1,0.0549,0.477,0.0,0.0127,0.805,104.975,4
034A3sB4dLoxnTZ2BVMoE3,Danger On the Track,14,224467,0,['Europe'],['7Js6Lde8thlIHXggv2SCBz'],1965,0.295,0.935,6,-2.879,0,0.11,0.00676,0.0,0.0953,0.558,193.569,4
5UQB8BMAvG8kFhFY3znlxf,Shaking the Blues Away (with Percy Faith & His Orchestra),13,210520,0,"['Doris Day', 'Percy Faith & His Orchestra']","['3ESG6pj6a0LvUKklENalT6', '24DQLSng7bKZD4GXLIaQbv']",1948,0.433,0.381,0,-12.71,1,0.0541,0.8,0.0,0.588,0.61,90.098,4
550XGjkMNWDBKazfs6WtII,I Still Get A Thrill,13,159773,0,['Dean Martin'],['49e4v89VmlDcFCMyDv9wQ9'],1950,0.479,0.064,7,-15.847,0,0.0374,0.982,0.0128,0.165,0.508,106.999,3
79F37zDxYJslC7vuh8Px3A,Stebbi og Lína,20,167369,0,['Ríó tríó'],['2XmN30tPAqhCHFb8pKl1wU'],2002-01-01,0.686,0.489,7,-10.186,1,0.0289,0.191,0.0,0.059,0.965,85.041,4
0iuInH8NHuc20aYbqEQZrG,Nobody's Baby Again,24,146387,0,['Dean Martin'],['49e4v89VmlDcFCMyDv9wQ9'],1967-04-01,0.557,0.562,7,-9.575,0,0.0414,0.769,0.0,0.45,0.636,111.069,4
30s4GNLFPU2MDQuL2HFuwj,Don't Love Me Too Hard,26,223227,0,['The Nolans'],['2H32fphWQj9hhVuCOKkchM'],1982,0.632,0.432,7,-12.746,1,0.0305,0.605,0.0,0.0761,0.482,102.973,4
43YwaDe8jRkdbYq3VaXbMN,People,15,169627,0,['The Ray Conniff Singers'],['6WtWmLPWn1imbcisSfmBvy'],1968-10-17,0.273,0.32,9,-13.25,1,0.0313,0.712,0.0,0.154,0.333,174.314,4
5XfShxH7r7jeCfdYw59EOi,Em Copacabana,18,282560,0,['Geraldo Azevedo'],['65TbyndeGrDlFd4IkZNfbN'],1977-01-01,0.486,0.428,1,-10.913,1,0.0319,0.73,0.000461,0.0685,0.568,141.047,4
0IWLIqMkwNfcLjpLLsh60T,Hjólin á strætó,27,126224,0,['Hafdís Huld'],['1tNJibl39hvCIVSnGaiwx5'],2015-01-01,0.802,0.182,0,-12.748,1,0.0338,0.922,0.0,0.111,0.776,99.22,4
4MFdhaKOpKDnsVFXW6lkAp,Gun Gun Meghe,1,196170,0,"['Bhupen Hazarika', 'Hemant Kumar']","['31fDaUsley7Ms790N4CcSv', '02Um2HIOrUdsy3wqPBZwsj']",1956-11-30,0.568,0.307,8,-14.585,0,0.187,0.993,0.849,0.2,0.79,125.229,4
28YkBCISorRtWCWVYndjYy,The Straight Life - Remastered 2001,21,179907,0,['Glen Campbell'],['59hLmB5DrdihCYtNeFeW1U'],1968,0.554,0.501,4,-10.293,1,0.0263,0.323,1.48e-06,0.0484,0.713,133.162,4
5s1YcXWA1ZYMrd5PlzBoet,Ajeee,31,125388,0,['Punk Floid'],['7rJPlogFbkSL8klRZyigvA'],2007-09-01,0.265,0.974,2,-2.446,1,0.0985,0.0106,0.0,0.119,0.52,153.731,4
1zVMfZSCu8NmafNrv8Ccio,Sticky Living,3,393404,0,['B.B. Blunder'],['5j9X26JSFqZHZkxahW0QrF'],1970,0.34,0.764,9,-8.93,1,0.164,0.19,0.268,0.742,0.615,169.842,4
4hbSkGwKpFYCkHJmLXVW7Y,Rock 'N' Roll Children,39,270987,0,['Dio'],['4CYeVo5iZbtYGBN4Isc3n6'],1985,0.463,0.945,0,-8.203,0,0.0588,0.00452,0.0263,0.149,0.231,118.828,4
5hkA0x4asdvj5V3cR8V1Si,Eres Mi Mundo,49,168960,0,['Grupo Yndio'],['2ExqFhtOJ3rXrYJkBMqAxD'],2010-01-01,0.432,0.185,5,-21.894,0,0.0288,0.17,0.0,0.117,0.484,69.969,4
00q3yxdW65SBBoLddoDtaQ,Pong [ASOT 437] - Original Mix,10,52609,0,['Wippenberg'],['0Orz1QOZQrwampy0S742oK'],2009-12-31,0.579,0.671,10,-8.673,1,0.0445,0.1,0.939,0.374,0.675,130.033,4
2F7YEAkDRGuPNX2WdIEIuo,Joyriders,34,205293,0,['Pulp'],['36E7oYfz3LLRto6l2WmDcD'],1994-04-18,0.316,0.692,0,-6.1,1,0.0337,0.0901,3.41e-05,0.374,0.311,102.209,4
0UUOuOjj1cumo0SfTnHyC5,Te lasso - Musical base Version,0,121365,0,['Orchestra Studio 7'],['1IaLFOGFClF60BhQD5MvEP'],1942-11-13,0.338,0.398,2,-10.243,1,0.0352,0.0801,0.87,0.452,0.354,114.277,1
71akqz5nL47XSoe0Q9nL0I,Om Jeg Er Liten Eller Stor,14,98640,0,['Ivar Skippervold'],['3wciBqUWTNP0JNQMlxBCOs'],1995-10-18,0.775,0.273,0,-13.66,1,0.0355,0.594,0.000316,0.0776,0.587,119.97,4
3grwDO4qQAhGxqDVLLq3y9,Beach Samba,37,234800,0,['Walter Wanderley'],['1FKfMww5N8dkbyo2sp9nBA'],1966,0.65,0.656,2,-9.736,0,0.0286,0.699,0.809,0.186,0.808,129.682,4
2OJfEiydhwZE0TVRFe8kbd,Le Dôme,36,276987,0,['Jean Leloup'],['4wxSKb9ur3AbGRCv81xFAd'],1996-10-01,0.397,0.422,7,-15.176,1,0.0385,0.641,0.0,0.318,0.277,125.393,4
1C5kqzuqTWNwlD5yxGC53x,カーニバル,39,250120,0,['Ketsumeishi'],['4FyAgiZa3q0eeljDvcOXFh'],2008-06-25,0.69,0.99,1,-3.236,1,0.116,0.0622,0.0,0.098,0.724,149.942,4
52xwzB97mrScxiYo2XeNvi,Не жалею,44,143053,1,['ssshhhiiittt!'],['0RfocEzLe78RexLTeU1K2p'],2018-08-21,0.292,0.909,0,-5.304,1,0.124,0.401,4.87e-05,0.375,0.343,159.837,4
0xWYQT9DxlUtc1Tsnl7VxR,סימנים של אוהבים,4,184120,0,['Ofra Haza'],['6tOL5L1TlmBLdFMeEoXgae'],1980-12-01,0.614,0.683,7,-5.37,0,0.136,0.273,0.0,0.14,0.683,143.605,4
3lpYjf84YPgLkpIKBDzd7e,Estar Enamorado,28,185249,0,['Juan Torres'],['6f9xTYssmtLTLCoErssCLY'],1985-01-01,0.479,0.594,9,-7.527,0,0.0259,0.468,0.199,0.348,0.431,143.565,3
2lzfk4LZswdQhBejEq1ezz,愛的淚珠,33,214200,0,['Tracy Huang'],['2P0OwKbtNXwKNEVLh4enPA'],1979-01-01,0.306,0.527,9,-6.897,1,0.0322,0.516,0.00218,0.182,0.244,77.026,4
4ZpFsSsRdkSv0zqLREubUD,Baby You Got It,41,128547,0,['Brenton Wood'],['6ohvzFHYmLd05kyYhLui5K'],1992-01-01,0.785,0.702,10,-4.757,0,0.0369,0.667,0.0,0.162,0.961,108.639,4
5fmYkhB2aIkYtuugv5sBa2,Desde Que Te Fuiste,16,200388,0,['El Andariego'],['7umWQMinvyqkJIWOdo02OW'],1996-01-01,0.68,0.594,7,-4.588,1,0.0265,0.398,0.0,0.0806,0.957,111.074,4
6J1NKcC7xlbz5yrATZZ1X0,Need Your Love So Bad,51,233360,0,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],1989-03-10,0.355,0.183,9,-18.867,1,0.0302,0.131,0.0,0.0958,0.251,147.188,3
6z97VACxvCDUAvb0g3fvLu,"9 Little Preludes, BWV 924-932: Praeambulum in C Major, BWV 924",20,107880,0,"['Johann Sebastian Bach', 'Glenn Gould']","['5aIqB5nVVvmFsvSdExz408', '13dkPjqmbcchm8cXjEJQeP']",1957,0.557,0.171,0,-22.131,1,0.0884,0.991,0.849,0.0746,0.431,116.211,3
0vSLGNswzrKectTjZEs5q6,Megjöttek A Fiúk,28,211067,1,['Bohemian Betyars'],['2ezYPSKWBfnFTobN9puCow'],2011-01-01,0.464,0.946,8,-2.232,1,0.207,0.00421,0.013,0.0874,0.77,190.083,4
3L3aAxNYIh6yJmjUrzEVHA,Por Morrer Uma Andorinha,5,221267,0,['Carlos Do Carmo'],['5SSP8GEspuEnzFcvJGABPR'],1978-01-01,0.615,0.172,4,-19.518,1,0.0345,0.984,0.0985,0.124,0.576,104.072,4
0HEMY6YuPzCOprfkEluKDa,Katte Nee,32,212507,0,['K. S. Chithra'],['2IUtwMti1OiT3lkW6RubgH'],2001-07-01,0.648,0.558,2,-9.117,1,0.0382,0.461,0.0033,0.211,0.691,170.104,4
2H0nOH0pgs3DBoPoR852cC,Ffun,40,251067,0,['Con Funk Shun'],['2hUkfSXyuDfQbUeNOShRiz'],1977-01-01,0.946,0.469,5,-13.091,0,0.0865,0.0608,0.00126,0.257,0.866,110.969,4
2Tk1BNpQ4R5gp3JnkM4yHz,Kodi Asainthathum,14,218120,0,"['P. Susheela', 'T. M. Soundararajan']","['0aFGod7DM6b3O5l1AmvFwK', '4y01WeCT5mNIAYRPjJ4sgj']",1962-12-01,0.434,0.35,5,-12.765,1,0.0423,0.63,0.938,0.554,0.74,147.598,3
0csOpNlENN5Ny0iivEFJkk,Ivory,21,144280,0,['Bob Seger'],['485uL27bPomh29R4JmQehQ'],1969-04-01,0.527,0.818,1,-5.911,0,0.041,0.000703,0.0218,0.0987,0.865,125.157,4
5XrIEiMM7EWZ07fDDKuxpb,Hoy Tengo Ganas de Tí,5,226390,0,['Sonora Palacio'],['0R7hVTyBZQ9ApxMtDEAwyL'],1990-10-08,0.494,0.575,10,-9.14,1,0.0341,0.164,0.0,0.3,0.736,94.259,4
3VQTSAsmhBEK4bsJzHe5h3,Lepoan Hartu,27,118413,0,['Etsaiak'],['7qzfwadq8ERG9tHoX7CM0R'],1994-05-01,0.285,0.982,0,-4.535,1,0.131,0.03,0.0,0.113,0.22,86.3,4
271xoyfhS1eqhgW6cJQwwY,"Ja, ja in Neustift",10,119747,0,['Harry Steiner'],['5cQWNQAVlUU0Hm0aicrVPG'],1994-01-01,0.806,0.545,5,-11.056,1,0.0296,0.173,0.0,0.223,0.862,124.03,4
38DwzePhZtPxZJYgGuY7IY,Matte Kudasai,39,229320,0,['King Crimson'],['7M1FPw29m5FbicYzS2xdpi'],1981-01-01,0.181,0.286,4,-13.167,1,0.0367,0.709,0.0245,0.102,0.147,66.397,4
5jNxnbQj12DBnmfZzn4Cbg,Dig You,8,181440,0,['Otis Spann'],['0xeI9Z0Uhs8bYGBRpqq88X'],1969-03-25,0.531,0.442,11,-10.682,0,0.0475,0.394,0.396,0.0582,0.777,116.163,4
6Aq9H0syKBy8f8RWxjSiYr,Noche Limeña,0,169404,0,['Trío Los Chamas'],['0uAPhgqO6kwwdCzysBFKDs'],1932-01-01,0.543,0.617,0,-11.196,1,0.089,0.896,4.7e-06,0.157,0.806,84.858,3
4u9Y4Z9i9VaAbBK7rW1Rha,Meet Me in the Hallway,73,227200,0,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],2017-05-12,0.537,0.383,2,-6.528,1,0.0247,0.747,0.00025,0.356,0.339,104.252,4
12b3N21U9oErZ1616NkfHZ,Zwykły żart,3,235227,0,"['Katarzyna Sobczyk', 'Czerwono Czarni']","['4BpI2cqx4jw4DO8QfezanF', '4uznmzR82JgJXauib3Bztq']",1965-01-17,0.388,0.342,10,-8.667,0,0.0305,0.651,2.18e-06,0.272,0.278,95.096,4
53Didw7ekvKNGaMa9UMCS4,ROLLIN' 045,24,287427,0,['OZROSAURUS'],['1W4pfxBYjbPax8ZaPo7NfZ'],2001,0.711,0.778,2,-7.29,1,0.224,0.586,1.37e-06,0.14,0.661,80.98,4
0bIiSfm2Ip2P2iBgEd0ojR,"Det sönderslagna örat, del 23",21,32307,0,"['Tintin', 'Tomas Bolme', 'Bert-Åke Varg']","['6aMD1KAa5i3Myy61cR8FiW', '7HjbJ8V87zrxkSzL1KieQk', '71ADe4Zg9UyE8WQEHbJSXM']",1984-06-26,0.556,0.258,5,-19.163,1,0.954,0.941,0.0,0.528,0.65,177.142,1
312fAe0sl1WcFIl4nYSVcR,Radiate,54,255733,0,['Jack Johnson'],['3GBPw9NK25X1Wt2OUvOwY3'],2013-01-01,0.604,0.417,10,-8.084,0,0.079,0.144,0.00206,0.0841,0.576,180.024,4
7dku8cHNPD1QxTTyFZsNl7,Carmina Amorosa,6,129000,0,['Spiritual Kvintet'],['1q1wIf1NIwUMVpE8B2XDWD'],1972,0.725,0.224,11,-12.922,0,0.0879,0.889,0.0,0.0824,0.662,127.358,4
2i2FIR4wA447zB4MUkU2hR,Otro Muerto,30,199853,0,['Mecano'],['5BMgsAFg8rZQc3tqs5BB8G'],1998,0.611,0.196,7,-11.777,0,0.0301,0.963,3.84e-06,0.142,0.37,67.364,3
0ipNNfE8qaf9cVWbBRUsp8,En historia,17,214173,0,['Ulf Lundell'],['5kFHS4mQd9W0r7qDp8ec9A'],1988,0.408,0.32,4,-11.802,1,0.026,0.777,0.000624,0.129,0.188,87.602,4
5rpijUxTrjzcQ1yqzdiZlL,กอดหมอนนอนเพ้อ,5,184547,0,['ทูล ทองใจ'],['4KjNAqmhBK7EOd2WqJvt3j'],1986-11-30,0.246,0.268,0,-9.562,0,0.0324,0.993,0.42,0.077,0.341,89.838,3
4R9TXux0HWvNc4te1Gj8dD,Morena Nativa,42,194960,0,['Armandinho'],['3h7RaVXBvdSNa7LXQtVYqH'],2007-01-01,0.691,0.805,4,-7.213,1,0.0486,0.342,0.000195,0.23,0.855,172.082,4
0D3Fi6w70txg6LYKVZUG85,It Don't Mean a Thing (If It Ain't Got That Swing) - 2004 Remaster,18,153933,0,['Nina Simone'],['7G1GBhoKtEPnP86X2PvEYO'],1962,0.557,0.619,5,-10.218,0,0.209,0.744,0.0,0.327,0.699,147.198,4
6rkeaQRCWZxwkjhyqgxjXi,Mouth for War,60,237347,1,['Pantera'],['14pVkFUHDL207LzLHtSA18'],1992-02-21,0.329,0.954,8,-7.006,0,0.0722,4.2e-06,0.000614,0.051,0.627,156.899,4
6ye3ZGzRGGTvbtaezMeZex,"String Quartet No. 1 in F Major, Op. 18 No. 1: II. Adagio affettuoso ed appassionato",13,599160,0,"['Ludwig van Beethoven', 'Juilliard String Quartet']","['2wOqMjp9TyABvtHdOSOTUS', '10viy7E6l3QXaWVz1PuGGP']",1983,0.181,0.122,2,-21.445,0,0.0428,0.917,0.251,0.146,0.0617,98.24,3
74SuYMI5AzfTCIidLsEY20,Marie,0,177920,0,['Boots and His Buddies'],['2ymyZntfZNVTqZZXHFiV68'],1937,0.646,0.473,0,-9.686,0,0.0406,0.794,0.293,0.279,0.7,97.748,4
5FQXMRDSTkn9fowDJ3kZo8,You're Going Down,65,187347,1,['Sick Puppies'],['7qAcXJgt1PWnxwUgxMdyuk'],2009,0.49,0.833,6,-5.899,1,0.0487,0.0116,0.000504,0.15,0.39,89.981,4
6XJUe1AqJeSb2mdwOtFbMv,ozi Diven Sviat,6,182044,0,['Pasha Hristova'],['43kL15nJXxOZxlCqum23RG'],1970,0.468,0.527,3,-6.622,0,0.0269,0.562,1.37e-05,0.129,0.43,89.996,3
2lIBT5vhgGXKMUoCFeFJvZ,Scarface,58,253587,1,['Booba'],['58wXmynHaAWI5hwlPZP3qL'],2017-03-10,0.65,0.731,11,-6.753,0,0.0387,0.465,0.0222,0.323,0.478,137.99,4
6SF3QICKyvKLO4ap7BwahD,Rooftops (Mixed) - Maarten de Jong Remix,32,43641,0,"['Super8 & Tab', 'Christina Novelli', 'Maarten de Jong']","['3WGxBKuYawiVOmCwR8FIUC', '1dbzT291PCwwYJK0l3Tr1n', '1Rkbc6XIHQ89uq9n1a8kGY']",2020-12-11,0.397,0.923,6,-6.725,0,0.036,1e-05,0.972,0.432,0.608,132.012,4
6uTFAlaNEhYA0rCukJ3L1P,In a Persian Market,23,406693,0,"['Albert Ketèlbey', 'Ambrosian Opera Chorus', 'London Promenade Orchestra', 'Alexander Faris']","['5867Gd29EVb1Rt1sYiuYEj', '5qBpXwutwmD9MBTNXkT4JZ', '4KHCUrhzbmGUkp9mZhQMhZ', '160Q0NHaZJJFJxbvadUVXW']",1982-01-01,0.309,0.0593,2,-22.869,0,0.034,0.868,0.777,0.105,0.0872,107.908,3
5G8o8kg1WqCeVUSk8AUwE8,Taivas ei oo rajana,37,188872,0,['Mikko Harju'],['4d5lT8L9TN7RfbYCs1sa8n'],2018-05-25,0.642,0.687,5,-7.429,1,0.0248,0.0816,0.0,0.212,0.398,105.998,4
0b4Vn9aOGowJ3xr4SII7n6,If I Can't Change Your Mind,41,198933,0,['Sugar'],['4DD6xBZ1INIT3yGJRQLzej'],1992,0.357,0.992,5,-3.663,1,0.0555,0.123,0.0128,0.14,0.77,160.916,4
47H1TH4VS8LRdgyOZWM96l,Kunteper,61,230400,1,['Şehinşah'],['0FUsrstJwmg4WVHQMTYuUA'],2020-11-19,0.875,0.688,3,-6.289,0,0.283,0.61,0.0,0.141,0.696,150.043,4
4CYBfRX3oEPni9Elqm8Bnt,Goodbyes,64,230930,0,['Jorja Smith'],['1CoZyIx7UvdxT5c8UkMzHd'],2018-06-08,0.512,0.184,9,-8.812,0,0.0587,0.866,0.0,0.284,0.37,85.82,4
4u9pjNlsLX0Vy0DbPfIdQP,鎖,22,344773,0,['Dear Jane'],['6V1SwiosQqf5XvmoTMCGa9'],2011-11-25,0.539,0.902,6,-5.5,1,0.0627,7.3e-05,0.000764,0.381,0.322,99.978,4
5AxsGI6IK02yTmGoEloKnM,You Turned My World Around,23,167000,0,['Frank Sinatra'],['1Mxqyy3pSjf8kZZL4QVxS0'],1974,0.376,0.282,9,-14.127,1,0.0326,0.891,0.00103,0.0891,0.308,73.676,4
4WQJ5cHq7MsbHpPUIsJQL8,Taqdeer Mein Rona Hain,0,195612,0,['Smt. Ghosh'],['6YcTlSkAbmDmyberVrsOAI'],1947-12-31,0.294,0.256,2,-17.676,1,0.0595,0.991,0.909,0.154,0.484,86.454,4
3vKGBU5nG9lzDaufKD5ali,In a sentimental mood,0,169352,0,['Mills Blue Rhythm Band'],['140K78ooLk7HfhlWiTc9dM'],1935,0.345,0.0944,7,-23.81,0,0.0472,0.872,0.319,0.421,0.449,90.695,4
2rH7XX8IvY8Vz7Zha41liW,Che Me Ne Faccio Del Latino,6,157000,0,['Gianni Morandi'],['15FrhfFYJIx7Ijltkpjbsr'],1963,0.476,0.849,8,-5.768,1,0.0943,0.8,0.0,0.104,0.96,156.445,4
3qqbUn8BbSUfgD7P0jUKcO,Misty,14,174907,0,['Ella Fitzgerald'],['5V0MlUE1Bft0mbLlND7FJz'],1960-06-01,0.316,0.0545,4,-19.433,1,0.0419,0.994,0.00526,0.118,0.206,80.688,3
3jAbMvXyxYUnVi1xooqoNS,Žofka ředitelkou ZOO / Mbabá mbabá-zoologická zahrada je jen chabá náhrada,29,35707,0,['Petr Narozny'],['5Oc8lCbZf28JIfQr8LsdHx'],2014-05-23,0.433,0.675,9,-7.355,1,0.135,0.679,0.0,0.184,0.719,123.014,4
31iHZgrQnd2sWvb6wXSGcu,Yeşil Gözler Sürmeli,9,166125,0,['Grup A1'],['1kNBFBrsEXnFGOjz6mGRDp'],1979-05-11,0.404,0.489,9,-8.264,1,0.0397,0.737,0.0,0.101,0.319,133.621,4
5MzXUNfn8AAcz4Z6j2KgTK,Let It All Go,56,280757,0,"['RHODES', 'Birdy']","['07FfkbljNIdl45Ijlh1aXS', '2WX2uTcsvV5OnS0inACecP']",2015-09-18,0.383,0.43,10,-8.644,1,0.0302,0.817,1.04e-06,0.0869,0.174,107.005,4
67MZC1yGDxTBqeauqjxYVz,Yo te Adoro Señor/Yo te Amo/Cantaré Al Señor por Siempre,5,424773,0,['Palabra en Acción'],['4umfGspINdkBEwCjc1f5Xw'],1990-01-01,0.456,0.783,4,-6.867,0,0.036,0.122,0.0,0.348,0.725,138.113,4
3EDA1cD0iZuiBgenMEoZhI,Electra Descending (feat. R. Williams),26,272013,1,"['Christian Death', 'R.Williams']","['6mEohczxsctzkEIU0WAeWD', '1tBKuxis3aOLZA1BRTv4Y6']",1984-03-01,0.542,0.962,7,-11.051,1,0.0398,0.00624,0.292,0.158,0.395,149.917,4
5IvZE7KsdG5ixFw481gJxb,Alles & Nichts,50,232520,1,['KC Rebell'],['5p7mWeX4RlvqBCxylfiXdE'],2015-06-12,0.506,0.839,6,-4.718,0,0.425,0.226,0.0,0.306,0.547,83.847,4
6yK7QgE4H7dIzHa9EV4FKL,If I Was Your Girlfriend,44,301733,0,['Prince'],['5a2EaR3hamoenG9rDuVn8j'],1987-03-30,0.87,0.366,1,-18.998,1,0.0977,0.46,0.0139,0.071,0.819,96.74,4
2dquETFUA13W3BIVgTZZJR,Hipsteria,35,219267,0,['I Cani'],['1WQY0Xovzegy0pJiOuuyRP'],2011-01-01,0.518,0.96,3,-3.397,0,0.0583,0.00823,0.000333,0.944,0.769,104.468,4
6hLXTxurS8wDGj9e2LMlnA,De Vera,25,174000,0,['Novos Baianos'],['2ohBjgFT9V0LRDWO2wF9DJ'],1970-07-19,0.514,0.822,0,-4.327,0,0.129,0.0421,0.0,0.0659,0.667,85.67,4
1p5pItOY6VtXp43IJVVpl1,Skip To My Lou,0,93440,0,['Lead Belly'],['3Ovf2lytXSXWFM2cwsJACC'],1949,0.619,0.361,10,-11.428,0,0.0406,0.819,3.25e-06,0.198,0.874,111.662,4
4ecQJKMZ2idrJiJAatlyDt,Лето,19,82773,0,['Viktor Tsoi'],['4dngB44yGo3ErubxhE1bUW'],1985-01-12,0.505,0.318,4,-18.071,0,0.131,0.736,1.02e-06,0.706,0.513,124.429,4
0ooiafVrlNqnKR5GQea4Ng,Most múlik pontosan,40,205120,0,['Quimby'],['3ZPq4IH5ZDJKwx5dBQQhBO'],2005-12-01,0.259,0.338,7,-11.475,1,0.0311,0.713,6.12e-05,0.115,0.107,76.849,4
53XQSRdwEYAqBmMRpBWCcs,Aji Titi,12,263093,0,['Rokabanda'],['7lg1pKSnzEYsVk5YVB3yzu'],1992,0.712,0.836,9,-9.623,1,0.092,0.351,0.104,0.0509,0.962,161.518,4
4mH6UBtgnFdjeBlS8HRIUX,Love Is in Control (Finger on the Trigger),31,260200,0,['Donna Summer'],['2eogQKWWoohI3BSnoG7E2U'],1982-07-19,0.834,0.705,7,-7.366,1,0.0433,0.328,0.00126,0.113,0.852,132.263,4
6Bsv52cA0lljrPC4SIUMgh,"Teil 8 - Die Pyramide des Sonnengottes - Karl Mays Gesammelte Werke, Band 52",3,267247,0,"['Karl May', 'Heiko Grauel']","['3qSztsZOr73ah3ahQ84v9f', '6Il8ksYuGYaDsDpfHaGdT0']",1951-01-01,0.722,0.454,9,-10.652,1,0.904,0.563,0.0,0.355,0.716,117.358,3
